#    L    TT             EE             BB             TE             PP             TP             EP          
  2003   0.228900E+03   0.879608E+01   0.000000E+00  -0.217737E+02   0.121530E-08  -0.340922E-05   0.848695E-07
  2004   0.229147E+03   0.872203E+01   0.000000E+00  -0.217455E+02   0.121354E-08  -0.340269E-05   0.828653E-07
  2005   0.229391E+03   0.864797E+01   0.000000E+00  -0.217131E+02   0.121177E-08  -0.338965E-05   0.805493E-07
  2006   0.229631E+03   0.857376E+01   0.000000E+00  -0.216766E+02   0.121001E-08  -0.337036E-05   0.779379E-07
  2007   0.229867E+03   0.849955E+01   0.000000E+00  -0.216359E+02   0.120826E-08  -0.334509E-05   0.750481E-07
  2008   0.230098E+03   0.842534E+01   0.000000E+00  -0.215911E+02   0.120650E-08  -0.331411E-05   0.718964E-07
  2009   0.230326E+03   0.835113E+01   0.000000E+00  -0.215423E+02   0.120475E-08  -0.327768E-05   0.684996E-07
  2010   0.230548E+03   0.827699E+01   0.000000E+00  -0.214893E+02   0.120301E-08  -0.323606E-05   0.648744E-07
  2011   0.230766E+03   0.820286E+01   0.000000E+00  -0.214323E+02   0.120126E-08  -0.318952E-05   0.610376E-07
  2012   0.230978E+03   0.812880E+01   0.000000E+00  -0.213713E+02   0.119952E-08  -0.313834E-05   0.570059E-07
  2013   0.231185E+03   0.805481E+01   0.000000E+00  -0.213062E+02   0.119778E-08  -0.308276E-05   0.527959E-07
  2014   0.231386E+03   0.798097E+01   0.000000E+00  -0.212372E+02   0.119605E-08  -0.302306E-05   0.484244E-07
  2015   0.231582E+03   0.790727E+01   0.000000E+00  -0.211643E+02   0.119432E-08  -0.295951E-05   0.439080E-07
  2016   0.231770E+03   0.783381E+01   0.000000E+00  -0.210876E+02   0.119259E-08  -0.289237E-05   0.392636E-07
  2017   0.231954E+03   0.776048E+01   0.000000E+00  -0.210070E+02   0.119086E-08  -0.282190E-05   0.345079E-07
  2018   0.232130E+03   0.768739E+01   0.000000E+00  -0.209227E+02   0.118914E-08  -0.274837E-05   0.296574E-07
  2019   0.232301E+03   0.761458E+01   0.000000E+00  -0.208347E+02   0.118742E-08  -0.267205E-05   0.247290E-07
  2020   0.232464E+03   0.754201E+01   0.000000E+00  -0.207430E+02   0.118571E-08  -0.259320E-05   0.197394E-07
  2021   0.232620E+03   0.746980E+01   0.000000E+00  -0.206477E+02   0.118399E-08  -0.251209E-05   0.147053E-07
  2022   0.232770E+03   0.739784E+01   0.000000E+00  -0.205488E+02   0.118228E-08  -0.242898E-05   0.964343E-08
  2023   0.232912E+03   0.732626E+01   0.000000E+00  -0.204464E+02   0.118058E-08  -0.234414E-05   0.457044E-08
  2024   0.233047E+03   0.725505E+01   0.000000E+00  -0.203404E+02   0.117887E-08  -0.225783E-05  -0.496909E-09
  2025   0.233174E+03   0.718422E+01   0.000000E+00  -0.202310E+02   0.117717E-08  -0.217032E-05  -0.554191E-08
  2026   0.233293E+03   0.711379E+01   0.000000E+00  -0.201183E+02   0.117547E-08  -0.208188E-05  -0.105478E-07
  2027   0.233404E+03   0.704379E+01   0.000000E+00  -0.200021E+02   0.117378E-08  -0.199276E-05  -0.154980E-07
  2028   0.233506E+03   0.697423E+01   0.000000E+00  -0.198826E+02   0.117208E-08  -0.190324E-05  -0.203757E-07
  2029   0.233601E+03   0.690513E+01   0.000000E+00  -0.197599E+02   0.117039E-08  -0.181359E-05  -0.251641E-07
  2030   0.233686E+03   0.683653E+01   0.000000E+00  -0.196340E+02   0.116870E-08  -0.172406E-05  -0.298466E-07
  2031   0.233763E+03   0.676843E+01   0.000000E+00  -0.195049E+02   0.116702E-08  -0.163492E-05  -0.344065E-07
  2032   0.233832E+03   0.670086E+01   0.000000E+00  -0.193728E+02   0.116534E-08  -0.154645E-05  -0.388270E-07
  2033   0.233890E+03   0.663384E+01   0.000000E+00  -0.192376E+02   0.116366E-08  -0.145889E-05  -0.430915E-07
  2034   0.233940E+03   0.656740E+01   0.000000E+00  -0.190995E+02   0.116198E-08  -0.137253E-05  -0.471831E-07
  2035   0.233981E+03   0.650154E+01   0.000000E+00  -0.189585E+02   0.116031E-08  -0.128762E-05  -0.510853E-07
  2036   0.234012E+03   0.643630E+01   0.000000E+00  -0.188146E+02   0.115863E-08  -0.120443E-05  -0.547812E-07
  2037   0.234034E+03   0.637166E+01   0.000000E+00  -0.186679E+02   0.115696E-08  -0.112322E-05  -0.582542E-07
  2038   0.234046E+03   0.630768E+01   0.000000E+00  -0.185185E+02   0.115530E-08  -0.104427E-05  -0.614876E-07
  2039   0.234048E+03   0.624434E+01   0.000000E+00  -0.183664E+02   0.115363E-08  -0.967832E-06  -0.644646E-07
  2040   0.234040E+03   0.618169E+01   0.000000E+00  -0.182117E+02   0.115197E-08  -0.894179E-06  -0.671685E-07
  2041   0.234021E+03   0.611971E+01   0.000000E+00  -0.180545E+02   0.115031E-08  -0.823573E-06  -0.695827E-07
  2042   0.233992E+03   0.605844E+01   0.000000E+00  -0.178947E+02   0.114866E-08  -0.756281E-06  -0.716903E-07
  2043   0.233954E+03   0.599790E+01   0.000000E+00  -0.177325E+02   0.114700E-08  -0.692568E-06  -0.734747E-07
  2044   0.233904E+03   0.593811E+01   0.000000E+00  -0.175680E+02   0.114535E-08  -0.632700E-06  -0.749192E-07
  2045   0.233845E+03   0.587907E+01   0.000000E+00  -0.174012E+02   0.114370E-08  -0.576941E-06  -0.760070E-07
  2046   0.233774E+03   0.582080E+01   0.000000E+00  -0.172321E+02   0.114205E-08  -0.525559E-06  -0.767215E-07
  2047   0.233693E+03   0.576332E+01   0.000000E+00  -0.170609E+02   0.114041E-08  -0.478817E-06  -0.770459E-07
  2048   0.233601E+03   0.570666E+01   0.000000E+00  -0.168877E+02   0.113877E-08  -0.436982E-06  -0.769634E-07
  2049   0.233499E+03   0.565081E+01   0.000000E+00  -0.167125E+02   0.113713E-08  -0.400320E-06  -0.764575E-07
  2050   0.233387E+03   0.559581E+01   0.000000E+00  -0.165354E+02   0.113549E-08  -0.369095E-06  -0.755114E-07
  2051   0.233263E+03   0.554164E+01   0.000000E+00  -0.163564E+02   0.113385E-08  -0.343495E-06  -0.741142E-07
  2052   0.233128E+03   0.548833E+01   0.000000E+00  -0.161756E+02   0.113222E-08  -0.323393E-06  -0.722790E-07
  2053   0.232982E+03   0.543590E+01   0.000000E+00  -0.159930E+02   0.113059E-08  -0.308583E-06  -0.700246E-07
  2054   0.232824E+03   0.538434E+01   0.000000E+00  -0.158088E+02   0.112896E-08  -0.298858E-06  -0.673699E-07
  2055   0.232655E+03   0.533367E+01   0.000000E+00  -0.156230E+02   0.112733E-08  -0.294015E-06  -0.643337E-07
  2056   0.232475E+03   0.528391E+01   0.000000E+00  -0.154357E+02   0.112571E-08  -0.293846E-06  -0.609349E-07
  2057   0.232284E+03   0.523506E+01   0.000000E+00  -0.152468E+02   0.112408E-08  -0.298147E-06  -0.571924E-07
  2058   0.232081E+03   0.518714E+01   0.000000E+00  -0.150566E+02   0.112246E-08  -0.306711E-06  -0.531251E-07
  2059   0.231866E+03   0.514014E+01   0.000000E+00  -0.148651E+02   0.112084E-08  -0.319332E-06  -0.487519E-07
  2060   0.231640E+03   0.509410E+01   0.000000E+00  -0.146723E+02   0.111923E-08  -0.335806E-06  -0.440915E-07
  2061   0.231403E+03   0.504900E+01   0.000000E+00  -0.144784E+02   0.111761E-08  -0.355926E-06  -0.391630E-07
  2062   0.231154E+03   0.500487E+01   0.000000E+00  -0.142833E+02   0.111600E-08  -0.379487E-06  -0.339850E-07
  2063   0.230893E+03   0.496171E+01   0.000000E+00  -0.140873E+02   0.111439E-08  -0.406283E-06  -0.285767E-07
  2064   0.230620E+03   0.491954E+01   0.000000E+00  -0.138903E+02   0.111278E-08  -0.436109E-06  -0.229567E-07
  2065   0.230337E+03   0.487834E+01   0.000000E+00  -0.136924E+02   0.111118E-08  -0.468758E-06  -0.171440E-07
  2066   0.230041E+03   0.483814E+01   0.000000E+00  -0.134938E+02   0.110957E-08  -0.504025E-06  -0.111574E-07
  2067   0.229733E+03   0.479895E+01   0.000000E+00  -0.132943E+02   0.110797E-08  -0.541704E-06  -0.501581E-08
  2068   0.229415E+03   0.476076E+01   0.000000E+00  -0.130943E+02   0.110637E-08  -0.581590E-06   0.126187E-08
  2069   0.229084E+03   0.472358E+01   0.000000E+00  -0.128935E+02   0.110477E-08  -0.623476E-06   0.765679E-08
  2070   0.228742E+03   0.468742E+01   0.000000E+00  -0.126923E+02   0.110318E-08  -0.667158E-06   0.141501E-07
  2071   0.228389E+03   0.465228E+01   0.000000E+00  -0.124907E+02   0.110159E-08  -0.712430E-06   0.207229E-07
  2072   0.228023E+03   0.461817E+01   0.000000E+00  -0.122887E+02   0.109999E-08  -0.759085E-06   0.273563E-07
  2073   0.227646E+03   0.458508E+01   0.000000E+00  -0.120864E+02   0.109840E-08  -0.806918E-06   0.340315E-07
  2074   0.227257E+03   0.455303E+01   0.000000E+00  -0.118838E+02   0.109682E-08  -0.855724E-06   0.407295E-07
  2075   0.226858E+03   0.452202E+01   0.000000E+00  -0.116810E+02   0.109523E-08  -0.905297E-06   0.474316E-07
  2076   0.226445E+03   0.449205E+01   0.000000E+00  -0.114781E+02   0.109365E-08  -0.955431E-06   0.541188E-07
  2077   0.226022E+03   0.446312E+01   0.000000E+00  -0.112752E+02   0.109206E-08  -0.100592E-05   0.607723E-07
  2078   0.225587E+03   0.443523E+01   0.000000E+00  -0.110724E+02   0.109049E-08  -0.105656E-05   0.673732E-07
  2079   0.225141E+03   0.440840E+01   0.000000E+00  -0.108697E+02   0.108891E-08  -0.110714E-05   0.739026E-07
  2080   0.224683E+03   0.438261E+01   0.000000E+00  -0.106671E+02   0.108733E-08  -0.115746E-05   0.803417E-07
  2081   0.224215E+03   0.435787E+01   0.000000E+00  -0.104648E+02   0.108576E-08  -0.120732E-05   0.866715E-07
  2082   0.223735E+03   0.433419E+01   0.000000E+00  -0.102629E+02   0.108418E-08  -0.125650E-05   0.928733E-07
  2083   0.223244E+03   0.431156E+01   0.000000E+00  -0.100614E+02   0.108261E-08  -0.130480E-05   0.989281E-07
  2084   0.222742E+03   0.428998E+01   0.000000E+00  -0.986034E+01   0.108105E-08  -0.135202E-05   0.104817E-06
  2085   0.222230E+03   0.426945E+01   0.000000E+00  -0.965987E+01   0.107948E-08  -0.139795E-05   0.110521E-06
  2086   0.221707E+03   0.424997E+01   0.000000E+00  -0.945998E+01   0.107791E-08  -0.144238E-05   0.116022E-06
  2087   0.221173E+03   0.423154E+01   0.000000E+00  -0.926076E+01   0.107635E-08  -0.148511E-05   0.121300E-06
  2088   0.220629E+03   0.421415E+01   0.000000E+00  -0.906226E+01   0.107479E-08  -0.152593E-05   0.126337E-06
  2089   0.220073E+03   0.419781E+01   0.000000E+00  -0.886457E+01   0.107323E-08  -0.156464E-05   0.131114E-06
  2090   0.219508E+03   0.418251E+01   0.000000E+00  -0.866776E+01   0.107167E-08  -0.160104E-05   0.135612E-06
  2091   0.218931E+03   0.416825E+01   0.000000E+00  -0.847183E+01   0.107012E-08  -0.163490E-05   0.139812E-06
  2092   0.218344E+03   0.415502E+01   0.000000E+00  -0.827693E+01   0.106856E-08  -0.166604E-05   0.143695E-06
  2093   0.217748E+03   0.414282E+01   0.000000E+00  -0.808312E+01   0.106701E-08  -0.169425E-05   0.147242E-06
  2094   0.217141E+03   0.413164E+01   0.000000E+00  -0.789033E+01   0.106546E-08  -0.171931E-05   0.150435E-06
  2095   0.216524E+03   0.412149E+01   0.000000E+00  -0.769879E+01   0.106391E-08  -0.174102E-05   0.153254E-06
  2096   0.215897E+03   0.411234E+01   0.000000E+00  -0.750849E+01   0.106237E-08  -0.175918E-05   0.155681E-06
  2097   0.215261E+03   0.410421E+01   0.000000E+00  -0.731946E+01   0.106082E-08  -0.177359E-05   0.157697E-06
  2098   0.214614E+03   0.409709E+01   0.000000E+00  -0.713181E+01   0.105928E-08  -0.178403E-05   0.159283E-06
  2099   0.213959E+03   0.409095E+01   0.000000E+00  -0.694558E+01   0.105774E-08  -0.179030E-05   0.160420E-06
  2100   0.213293E+03   0.408582E+01   0.000000E+00  -0.676081E+01   0.105620E-08  -0.179219E-05   0.161089E-06
  2101   0.212619E+03   0.408167E+01   0.000000E+00  -0.657758E+01   0.105466E-08  -0.178957E-05   0.161278E-06
  2102   0.211934E+03   0.407848E+01   0.000000E+00  -0.639593E+01   0.105312E-08  -0.178254E-05   0.160996E-06
  2103   0.211241E+03   0.407627E+01   0.000000E+00  -0.621592E+01   0.105159E-08  -0.177126E-05   0.160261E-06
  2104   0.210539E+03   0.407503E+01   0.000000E+00  -0.603762E+01   0.105005E-08  -0.175591E-05   0.159088E-06
  2105   0.209828E+03   0.407473E+01   0.000000E+00  -0.586107E+01   0.104852E-08  -0.173666E-05   0.157495E-06
  2106   0.209108E+03   0.407538E+01   0.000000E+00  -0.568632E+01   0.104699E-08  -0.171368E-05   0.155498E-06
  2107   0.208380E+03   0.407696E+01   0.000000E+00  -0.551342E+01   0.104546E-08  -0.168713E-05   0.153113E-06
  2108   0.207643E+03   0.407947E+01   0.000000E+00  -0.534244E+01   0.104394E-08  -0.165720E-05   0.150357E-06
  2109   0.206899E+03   0.408289E+01   0.000000E+00  -0.517343E+01   0.104241E-08  -0.162403E-05   0.147247E-06
  2110   0.206146E+03   0.408722E+01   0.000000E+00  -0.500641E+01   0.104089E-08  -0.158782E-05   0.143798E-06
  2111   0.205387E+03   0.409244E+01   0.000000E+00  -0.484147E+01   0.103937E-08  -0.154872E-05   0.140028E-06
  2112   0.204620E+03   0.409855E+01   0.000000E+00  -0.467864E+01   0.103785E-08  -0.150690E-05   0.135952E-06
  2113   0.203846E+03   0.410554E+01   0.000000E+00  -0.451795E+01   0.103634E-08  -0.146254E-05   0.131588E-06
  2114   0.203065E+03   0.411339E+01   0.000000E+00  -0.435947E+01   0.103482E-08  -0.141581E-05   0.126952E-06
  2115   0.202277E+03   0.412208E+01   0.000000E+00  -0.420321E+01   0.103331E-08  -0.136687E-05   0.122060E-06
  2116   0.201483E+03   0.413162E+01   0.000000E+00  -0.404924E+01   0.103180E-08  -0.131589E-05   0.116929E-06
  2117   0.200682E+03   0.414198E+01   0.000000E+00  -0.389758E+01   0.103029E-08  -0.126305E-05   0.111576E-06
  2118   0.199874E+03   0.415316E+01   0.000000E+00  -0.374830E+01   0.102878E-08  -0.120852E-05   0.106016E-06
  2119   0.199062E+03   0.416514E+01   0.000000E+00  -0.360141E+01   0.102728E-08  -0.115245E-05   0.100267E-06
  2120   0.198242E+03   0.417790E+01   0.000000E+00  -0.345696E+01   0.102578E-08  -0.109503E-05   0.943450E-07
  2121   0.197418E+03   0.419145E+01   0.000000E+00  -0.331498E+01   0.102427E-08  -0.103642E-05   0.882661E-07
  2122   0.196587E+03   0.420575E+01   0.000000E+00  -0.317551E+01   0.102278E-08  -0.976794E-06   0.820471E-07
  2123   0.195752E+03   0.422081E+01   0.000000E+00  -0.303857E+01   0.102128E-08  -0.916320E-06   0.757045E-07
  2124   0.194912E+03   0.423660E+01   0.000000E+00  -0.290422E+01   0.101979E-08  -0.855167E-06   0.692549E-07
  2125   0.194067E+03   0.425311E+01   0.000000E+00  -0.277248E+01   0.101830E-08  -0.793506E-06   0.627146E-07
  2126   0.193217E+03   0.427034E+01   0.000000E+00  -0.264338E+01   0.101681E-08  -0.731506E-06   0.561002E-07
  2127   0.192363E+03   0.428825E+01   0.000000E+00  -0.251695E+01   0.101532E-08  -0.669337E-06   0.494283E-07
  2128   0.191506E+03   0.430684E+01   0.000000E+00  -0.239323E+01   0.101383E-08  -0.607168E-06   0.427152E-07
  2129   0.190644E+03   0.432609E+01   0.000000E+00  -0.227222E+01   0.101235E-08  -0.545169E-06   0.359776E-07
  2130   0.189778E+03   0.434599E+01   0.000000E+00  -0.215399E+01   0.101087E-08  -0.483510E-06   0.292319E-07
  2131   0.188909E+03   0.436652E+01   0.000000E+00  -0.203854E+01   0.100939E-08  -0.422361E-06   0.224946E-07
  2132   0.188037E+03   0.438767E+01   0.000000E+00  -0.192591E+01   0.100792E-08  -0.361890E-06   0.157822E-07
  2133   0.187161E+03   0.440941E+01   0.000000E+00  -0.181610E+01   0.100644E-08  -0.302269E-06   0.911121E-08
  2134   0.186282E+03   0.443175E+01   0.000000E+00  -0.170916E+01   0.100497E-08  -0.243666E-06   0.249815E-08
  2135   0.185402E+03   0.445466E+01   0.000000E+00  -0.160509E+01   0.100350E-08  -0.186251E-06  -0.404049E-08
  2136   0.184518E+03   0.447811E+01   0.000000E+00  -0.150391E+01   0.100204E-08  -0.130194E-06  -0.104882E-07
  2137   0.183632E+03   0.450211E+01   0.000000E+00  -0.140564E+01   0.100057E-08  -0.756644E-07  -0.168285E-07
  2138   0.182745E+03   0.452663E+01   0.000000E+00  -0.131029E+01   0.999112E-09  -0.228321E-07  -0.230449E-07
  2139   0.181856E+03   0.455166E+01   0.000000E+00  -0.121789E+01   0.997653E-09   0.281332E-07  -0.291208E-07
  2140   0.180966E+03   0.457718E+01   0.000000E+00  -0.112845E+01   0.996196E-09   0.770621E-07  -0.350398E-07
  2141   0.180074E+03   0.460316E+01   0.000000E+00  -0.104199E+01   0.994742E-09   0.123785E-06  -0.407854E-07
  2142   0.179181E+03   0.462961E+01   0.000000E+00  -0.958494E+00   0.993291E-09   0.168131E-06  -0.463411E-07
  2143   0.178287E+03   0.465649E+01   0.000000E+00  -0.878001E+00   0.991842E-09   0.209932E-06  -0.516903E-07
  2144   0.177394E+03   0.468380E+01   0.000000E+00  -0.800511E+00   0.990396E-09   0.249018E-06  -0.568167E-07
  2145   0.176499E+03   0.471151E+01   0.000000E+00  -0.726041E+00   0.988953E-09   0.285219E-06  -0.617035E-07
  2146   0.175604E+03   0.473959E+01   0.000000E+00  -0.654600E+00   0.987512E-09   0.318366E-06  -0.663345E-07
  2147   0.174709E+03   0.476806E+01   0.000000E+00  -0.586195E+00   0.986073E-09   0.348288E-06  -0.706930E-07
  2148   0.173814E+03   0.479688E+01   0.000000E+00  -0.520828E+00   0.984637E-09   0.374816E-06  -0.747625E-07
  2149   0.172921E+03   0.482603E+01   0.000000E+00  -0.458503E+00   0.983204E-09   0.397780E-06  -0.785267E-07
  2150   0.172027E+03   0.485549E+01   0.000000E+00  -0.399226E+00   0.981774E-09   0.417011E-06  -0.819689E-07
  2151   0.171134E+03   0.488526E+01   0.000000E+00  -0.342999E+00   0.980347E-09   0.432381E-06  -0.850765E-07
  2152   0.170242E+03   0.491531E+01   0.000000E+00  -0.289826E+00   0.978922E-09   0.443925E-06  -0.878525E-07
  2153   0.169352E+03   0.494562E+01   0.000000E+00  -0.239710E+00   0.977500E-09   0.451723E-06  -0.903036E-07
  2154   0.168462E+03   0.497617E+01   0.000000E+00  -0.192648E+00   0.976080E-09   0.455852E-06  -0.924365E-07
  2155   0.167575E+03   0.500696E+01   0.000000E+00  -0.148632E+00   0.974663E-09   0.456390E-06  -0.942581E-07
  2156   0.166689E+03   0.503795E+01   0.000000E+00  -0.107657E+00   0.973248E-09   0.453416E-06  -0.957751E-07
  2157   0.165805E+03   0.506914E+01   0.000000E+00  -0.697172E-01   0.971836E-09   0.447007E-06  -0.969942E-07
  2158   0.164924E+03   0.510051E+01   0.000000E+00  -0.348065E-01   0.970426E-09   0.437241E-06  -0.979223E-07
  2159   0.164044E+03   0.513204E+01   0.000000E+00  -0.291929E-02   0.969018E-09   0.424197E-06  -0.985662E-07
  2160   0.163167E+03   0.516370E+01   0.000000E+00   0.259520E-01   0.967613E-09   0.407953E-06  -0.989325E-07
  2161   0.162293E+03   0.519550E+01   0.000000E+00   0.518170E-01   0.966209E-09   0.388586E-06  -0.990280E-07
  2162   0.161422E+03   0.522740E+01   0.000000E+00   0.746895E-01   0.964808E-09   0.366175E-06  -0.988596E-07
  2163   0.160554E+03   0.525939E+01   0.000000E+00   0.945797E-01   0.963409E-09   0.340797E-06  -0.984340E-07
  2164   0.159689E+03   0.529145E+01   0.000000E+00   0.111500E+00   0.962012E-09   0.312532E-06  -0.977579E-07
  2165   0.158827E+03   0.532356E+01   0.000000E+00   0.125464E+00   0.960617E-09   0.281456E-06  -0.968382E-07
  2166   0.157968E+03   0.535571E+01   0.000000E+00   0.136481E+00   0.959224E-09   0.247649E-06  -0.956815E-07
  2167   0.157114E+03   0.538787E+01   0.000000E+00   0.144567E+00   0.957832E-09   0.211187E-06  -0.942947E-07
  2168   0.156264E+03   0.542004E+01   0.000000E+00   0.149744E+00   0.956443E-09   0.172150E-06  -0.926846E-07
  2169   0.155417E+03   0.545218E+01   0.000000E+00   0.152039E+00   0.955055E-09   0.130614E-06  -0.908579E-07
  2170   0.154575E+03   0.548431E+01   0.000000E+00   0.151476E+00   0.953669E-09   0.866590E-07  -0.888213E-07
  2171   0.153737E+03   0.551638E+01   0.000000E+00   0.148081E+00   0.952285E-09   0.403621E-07  -0.865817E-07
  2172   0.152904E+03   0.554840E+01   0.000000E+00   0.141881E+00   0.950902E-09  -0.819846E-08  -0.841457E-07
  2173   0.152075E+03   0.558034E+01   0.000000E+00   0.132899E+00   0.949520E-09  -0.589446E-07  -0.815203E-07
  2174   0.151252E+03   0.561219E+01   0.000000E+00   0.121162E+00   0.948141E-09  -0.111798E-06  -0.787121E-07
  2175   0.150434E+03   0.564392E+01   0.000000E+00   0.106695E+00   0.946762E-09  -0.166682E-06  -0.757279E-07
  2176   0.149621E+03   0.567553E+01   0.000000E+00   0.895240E-01   0.945385E-09  -0.223516E-06  -0.725745E-07
  2177   0.148814E+03   0.570701E+01   0.000000E+00   0.696740E-01   0.944009E-09  -0.282224E-06  -0.692587E-07
  2178   0.148012E+03   0.573832E+01   0.000000E+00   0.471706E-01   0.942635E-09  -0.342728E-06  -0.657872E-07
  2179   0.147216E+03   0.576947E+01   0.000000E+00   0.220389E-01   0.941261E-09  -0.404948E-06  -0.621668E-07
